Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views
10:57 AM,0,1,0,0,0,0,0,0,0
10:58 AM,1,2,0,2,2,0,0,0,0
10:59 AM,1,3,0,2,2,0,0,0,0
11:00 AM,4,0,0,0,0,0,0,0,0
11:01 AM,4,2,0,1,1,0,0,0,0
11:02 AM,4,0,0,0,0,0,0,0,0
11:03 AM,3,1,0,0,0,0,0,0,0
11:04 AM,3,0,0,0,0,0,0,0,0
11:05 AM,3,0,0,1,2,0,0,0,0
11:06 AM,3,0,0,0,0,0,0,0,0
11:07 AM,3,0,0,1,1,0,0,0,0
11:08 AM,3,0,0,0,0,0,0,0,0
11:09 AM,3,0,0,1,1,0,0,0,0
11:10 AM,3,1,0,0,0,0,0,0,0
11:11 AM,3,1,0,0,0,0,0,0,0
11:12 AM,3,0,0,0,0,0,0,0,0
11:13 AM,3,0,0,0,0,0,0,0,0
11:14 AM,3,2,0,0,0,0,0,0,0
11:15 AM,3,0,0,1,1,0,0,0,0
11:16 AM,3,1,0,0,0,0,0,0,0
11:17 AM,3,0,0,0,0,0,0,0,0
11:18 AM,3,2,0,0,0,0,0,0,0
11:19 AM,4,0,0,0,0,0,0,0,0
11:20 AM,5,0,0,0,0,0,0,0,0
11:21 AM,5,2,0,0,0,0,0,0,0
11:22 AM,6,0,0,1,1,0,0,0,0
11:23 AM,6,2,0,2,4,0,0,0,0
11:24 AM,7,1,0,1,1,0,0,0,0
11:25 AM,7,2,0,2,2,0,0,0,0
11:26 AM,8,0,0,3,5,0,0,0,0
11:27 AM,8,0,0,0,0,0,0,0,0
11:28 AM,8,0,0,2,3,0,0,0,0
11:29 AM,7,0,0,1,4,90,0,0,0
11:30 AM,10,0,0,2,4,0,0,0,0
11:31 AM,8,0,0,1,1,0,0,0,0
11:32 AM,10,3,0,3,3,0,0,0,0
11:33 AM,13,1,0,3,4,0,0,0,0
11:34 AM,10,0,0,1,2,0,0,0,0
11:35 AM,8,0,0,1,1,0,0,0,0
11:36 AM,8,0,0,3,5,0,0,0,0
11:37 AM,8,0,0,1,2,0,0,0,0
11:38 AM,8,0,0,0,0,0,0,0,0
11:39 AM,10,0,0,1,2,0,0,0,0
11:40 AM,10,1,0,1,1,0,0,0,0
11:41 AM,8,3,0,1,1,0,0,0,0
11:42 AM,8,1,0,1,2,0,0,0,0
11:43 AM,8,0,0,2,3,0,0,0,0
11:44 AM,7,0,0,2,3,0,0,0,0
11:45 AM,8,1,0,3,4,0,0,0,0
