Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views,Reactions Hype,Reactions Funny,Reactions Love,Reactions Whaaat?,Reactions Oh No!
10:21 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10:22 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10:23 PM,1,0,0,1,1,180,0,0,0,0,0,0,0,0
10:24 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:25 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:26 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10:27 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:28 PM,12,6,0,3,4,0,0,0,0,0,0,0,0,0
10:29 PM,6,0,0,3,4,0,0,0,0,0,0,0,0,0
10:30 PM,7,1,0,2,3,0,0,0,0,0,0,0,0,0
10:31 PM,10,1,0,1,1,0,0,0,0,0,0,0,0,0
10:32 PM,11,0,0,2,4,0,0,0,0,0,0,0,0,0
10:33 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10:34 PM,12,1,0,1,2,0,0,0,0,0,0,0,0,0
10:35 PM,13,1,0,0,0,0,0,0,0,0,0,0,0,0
10:36 PM,13,0,0,1,1,0,0,0,0,0,0,0,0,0
10:37 PM,12,0,0,1,1,0,0,0,0,0,0,0,0,0
10:38 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10:39 PM,11,1,0,0,0,0,0,0,0,0,0,0,0,0
10:40 PM,10,1,0,1,2,0,0,0,0,0,0,0,0,0
10:41 PM,11,2,0,1,2,0,0,0,0,0,0,0,0,0
10:42 PM,12,2,0,1,1,0,0,0,0,0,0,0,0,0
10:43 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
10:44 PM,13,2,0,1,3,0,0,0,0,0,0,0,0,0
10:45 PM,12,1,0,1,1,0,0,0,0,0,0,0,0,0
10:46 PM,13,1,0,1,1,0,0,0,0,0,0,0,0,0
10:47 PM,14,0,0,1,1,0,0,0,0,0,0,0,0,0
10:48 PM,14,2,0,0,0,0,0,0,0,0,0,0,0,0
10:49 PM,10,0,0,1,3,0,0,0,0,0,0,0,0,0
10:50 PM,11,2,0,2,4,0,0,0,0,0,0,0,0,0
10:51 PM,10,2,0,0,0,0,0,0,0,0,0,0,0,0
10:52 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
10:53 PM,15,3,0,1,2,0,0,0,0,0,0,0,0,0
10:54 PM,11,0,0,1,1,0,0,0,0,0,0,0,0,0
10:55 PM,11,0,0,1,3,0,0,0,0,0,0,0,0,0
10:56 PM,13,0,0,1,3,0,0,0,0,0,0,0,0,0
10:57 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
10:58 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
10:59 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
11:00 PM,14,2,0,2,2,0,0,0,0,0,0,0,0,0
11:01 PM,12,0,0,1,1,0,0,0,0,0,0,0,0,0
11:02 PM,12,0,0,1,2,0,0,0,0,0,0,0,0,0
11:03 PM,12,3,0,0,0,0,0,0,0,0,0,0,0,0
11:04 PM,14,2,0,0,0,0,0,0,0,0,0,0,0,0
11:05 PM,19,1,0,1,1,0,0,0,0,0,0,0,0,0
11:06 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
11:07 PM,15,0,0,1,1,0,0,0,0,0,0,0,0,0
11:08 PM,16,1,0,0,0,0,0,0,0,0,0,0,0,0
11:09 PM,18,1,0,0,0,0,0,0,0,0,0,0,0,0
11:10 PM,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11:11 PM,18,2,0,0,0,0,0,0,0,0,0,0,0,0
11:12 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
11:13 PM,18,0,0,0,0,0,0,0,0,0,0,0,0,0
11:14 PM,17,2,0,0,0,0,0,0,0,0,0,0,0,0
11:15 PM,19,0,0,0,0,0,0,0,0,0,0,0,0,0
11:16 PM,17,2,0,0,0,0,0,0,0,0,0,0,0,0
11:17 PM,18,0,0,0,0,0,0,0,0,0,0,0,0,0
11:18 PM,13,1,0,0,0,0,0,0,0,0,0,0,0,0
11:19 PM,18,2,0,0,0,0,0,0,0,0,0,0,0,0
11:20 PM,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11:21 PM,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22 PM,18,0,0,0,0,0,0,0,0,0,0,0,0,0
11:23 PM,14,0,0,0,0,0,0,0,0,0,0,0,0,0
11:24 PM,13,2,0,1,2,0,0,0,0,0,0,0,0,0
11:25 PM,17,1,0,1,3,0,0,0,0,0,0,0,0,0
11:26 PM,17,0,0,1,1,0,0,0,0,0,0,0,0,0
11:27 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
11:28 PM,19,0,0,1,1,0,0,0,0,0,0,0,0,0
11:29 PM,17,1,0,1,1,0,0,0,0,0,0,0,0,0
11:30 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
11:31 PM,29,7,0,2,3,0,0,0,0,0,0,0,0,0
11:32 PM,24,0,0,1,1,0,0,1,0,0,0,0,0,0
