Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views
11:58 AM,0,2,0,2,2,0,0,0,0
11:59 AM,4,1,0,0,0,0,0,0,0
12:00 PM,4,2,0,2,2,0,0,0,0
12:01 PM,3,1,0,1,2,180,0,0,0
12:02 PM,4,0,0,1,1,0,0,0,0
12:03 PM,4,2,0,0,0,0,0,0,0
12:04 PM,6,2,0,2,3,0,0,0,1
12:05 PM,7,0,0,1,2,0,0,0,1
12:06 PM,6,0,0,1,3,0,0,0,0
12:07 PM,8,4,0,2,2,0,0,0,0
12:08 PM,10,1,0,1,1,0,0,0,0
12:09 PM,13,1,0,0,0,0,0,0,0
12:10 PM,11,1,0,0,0,0,0,0,0
12:11 PM,13,1,0,0,0,0,0,0,0
12:12 PM,14,2,0,1,1,0,0,0,0
12:13 PM,15,1,0,0,0,0,0,0,0
12:14 PM,13,0,0,1,1,0,0,0,0
12:15 PM,14,2,0,0,0,0,0,0,0
12:16 PM,16,1,0,2,3,0,0,0,0
12:17 PM,16,1,0,2,2,0,0,0,0
12:18 PM,19,2,0,2,2,0,0,0,0
12:19 PM,18,3,0,0,0,0,0,0,0
12:20 PM,20,2,0,0,0,0,0,0,0
12:21 PM,18,2,0,1,2,0,0,0,0
12:22 PM,19,2,0,1,1,0,0,0,0
12:23 PM,21,0,0,1,4,0,0,0,0
12:24 PM,21,2,0,2,6,0,0,0,0
12:25 PM,22,0,0,1,1,0,0,0,0
12:26 PM,20,1,0,2,5,0,0,0,0
12:27 PM,21,0,0,3,8,0,0,0,0
12:28 PM,20,0,0,2,4,0,0,0,0
12:29 PM,17,0,0,2,5,0,0,0,0
12:30 PM,18,1,0,1,1,0,0,0,0
12:31 PM,19,1,0,1,1,0,0,0,0
12:32 PM,19,0,0,1,1,0,0,0,0
12:33 PM,17,1,0,1,1,0,0,0,0
12:34 PM,19,1,0,2,2,0,0,0,0
12:35 PM,18,0,0,1,4,0,0,0,0
12:36 PM,18,1,0,2,4,0,0,0,0
12:37 PM,19,0,0,2,3,0,0,0,0
12:38 PM,19,2,0,3,4,0,0,0,0
12:39 PM,20,0,0,1,1,0,0,0,0
12:40 PM,19,0,0,2,4,0,0,0,0
12:41 PM,20,1,0,2,3,0,0,0,0
12:42 PM,20,0,0,3,6,0,0,0,0
12:43 PM,19,0,0,2,2,0,0,0,0
12:44 PM,19,0,0,0,0,0,0,0,0
12:45 PM,19,1,0,2,3,0,0,0,0
12:46 PM,20,0,0,1,1,0,0,0,0
12:47 PM,19,0,0,2,5,0,0,0,0
12:48 PM,19,0,0,2,6,0,0,0,0
12:49 PM,19,0,0,0,0,0,0,0,0
12:50 PM,19,0,0,0,0,0,0,0,0
12:51 PM,19,0,0,2,3,0,0,0,0
12:52 PM,19,1,0,1,1,0,0,0,0
12:53 PM,21,0,0,1,1,0,0,0,0
12:54 PM,18,0,0,2,3,0,0,0,0
12:55 PM,18,0,0,3,4,0,0,0,0
12:56 PM,18,0,0,1,1,0,0,0,0
12:57 PM,19,1,0,1,2,0,0,0,0
12:58 PM,18,0,0,2,2,0,0,0,0
12:59 PM,18,0,0,0,0,0,0,0,0
1:00 PM,16,1,0,2,2,0,0,0,0
