Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views
10:40 PM,7,3,0,4,12,0,0,0,0
10:41 PM,8,1,0,4,6,0,0,0,0
10:42 PM,7,0,0,2,3,0,0,0,0
10:43 PM,7,0,0,4,9,0,0,0,0
10:44 PM,7,0,0,1,1,180,0,0,0
10:45 PM,7,0,0,0,0,0,0,0,0
10:46 PM,8,1,0,0,0,0,0,0,0
10:47 PM,8,0,0,1,1,0,0,0,0
10:48 PM,8,2,0,0,0,0,0,0,0
10:49 PM,9,0,0,4,6,0,0,0,0
10:50 PM,9,1,0,2,2,0,0,0,0
10:51 PM,11,1,0,1,1,0,0,0,0
10:52 PM,12,1,0,2,6,0,0,0,0
10:53 PM,11,0,0,3,4,0,0,0,0
10:54 PM,10,0,0,1,2,0,0,0,0
10:55 PM,11,2,1,2,3,0,0,0,0
10:56 PM,11,0,0,2,3,0,0,0,0
10:57 PM,12,1,0,1,2,0,0,0,0
10:58 PM,12,0,0,2,2,0,0,0,0
10:59 PM,12,1,0,2,3,0,0,0,0
11:00 PM,11,1,0,1,1,0,0,0,0
11:01 PM,10,0,0,1,2,0,0,0,0
11:02 PM,10,0,0,1,1,0,0,0,0
11:03 PM,11,2,0,2,4,0,0,0,0
11:04 PM,11,0,0,2,3,0,0,0,0
11:05 PM,12,1,0,2,5,0,0,0,0
11:06 PM,15,2,0,3,5,0,0,0,0
11:07 PM,14,0,0,3,5,0,0,0,0
11:08 PM,16,1,0,5,7,0,0,0,0
11:09 PM,14,0,0,2,3,0,0,0,0
11:10 PM,13,0,0,1,4,0,0,0,0
11:11 PM,14,1,0,0,0,0,0,0,0
11:12 PM,14,0,0,2,3,0,0,0,0
11:13 PM,13,1,0,2,2,0,0,0,0
11:14 PM,14,0,0,2,2,0,0,0,0
11:15 PM,13,0,0,2,3,0,0,0,0
11:16 PM,13,0,0,2,3,0,0,0,0
11:17 PM,13,1,0,0,0,0,0,0,0
11:18 PM,14,0,0,0,0,0,0,0,0
11:19 PM,11,0,0,1,3,0,0,0,0
11:20 PM,12,1,0,2,3,0,0,0,0
11:21 PM,13,0,0,2,2,0,0,0,0
11:22 PM,13,1,0,0,0,0,0,0,0
11:23 PM,11,1,0,2,3,0,0,0,0
11:24 PM,10,1,0,2,3,0,0,0,0
11:25 PM,11,1,0,0,0,0,0,0,0
11:26 PM,10,0,0,1,2,0,0,0,0
11:27 PM,11,1,0,2,2,0,0,0,0
11:28 PM,15,0,0,1,1,0,0,0,0
11:29 PM,13,1,0,3,7,0,0,0,0
11:30 PM,10,0,0,3,4,0,0,0,0
11:31 PM,8,0,0,3,8,0,0,0,0
11:32 PM,11,1,0,3,5,0,0,0,0
11:33 PM,10,0,0,1,3,0,0,0,0
11:34 PM,13,2,0,1,2,0,0,0,0
11:35 PM,11,0,0,1,2,0,0,0,0
11:36 PM,12,2,0,1,1,0,0,0,0
11:37 PM,10,0,0,1,1,0,0,0,0
11:38 PM,12,0,0,0,0,0,0,0,0
11:39 PM,10,0,0,0,0,0,0,0,0
11:40 PM,9,0,0,0,0,0,0,0,0
11:41 PM,10,1,0,1,1,0,0,0,0
11:42 PM,13,0,0,0,0,0,0,0,0
11:43 PM,13,0,0,0,0,0,0,0,0
11:44 PM,13,0,0,0,0,0,0,0,0
11:45 PM,13,1,0,0,0,0,0,0,0
11:46 PM,14,2,0,0,0,0,0,0,0
11:47 PM,15,1,0,1,1,0,0,0,0
11:48 PM,15,1,0,1,1,0,0,0,0
11:49 PM,12,4,0,1,1,0,0,0,0
11:50 PM,17,0,0,0,0,0,0,0,0
11:51 PM,15,1,0,0,0,0,0,0,0
11:52 PM,15,0,0,0,0,0,0,0,0
11:53 PM,12,2,0,0,0,0,0,0,0
11:54 PM,15,0,0,0,0,0,0,0,0
11:55 PM,13,0,0,0,0,0,0,0,0
11:56 PM,15,0,0,0,0,0,0,0,0
11:57 PM,15,1,0,0,0,0,0,0,0
11:58 PM,15,0,0,0,0,0,0,0,0
11:59 PM,13,1,0,0,0,0,0,0,0
12:00 AM,15,0,0,0,0,0,0,0,0
12:01 AM,12,0,0,0,0,0,0,0,0
12:02 AM,14,2,0,0,0,0,0,0,0
12:03 AM,14,0,0,0,0,0,0,0,0
12:04 AM,14,1,0,1,1,0,0,0,0
12:05 AM,15,1,0,1,1,0,0,0,0
12:06 AM,14,6,0,1,1,0,0,0,0
12:07 AM,25,1,0,4,6,0,0,0,0
12:08 AM,18,1,0,2,2,0,0,0,0
12:09 AM,18,0,0,1,1,0,0,0,0
12:10 AM,19,0,0,0,0,90,0,0,0
12:11 AM,18,0,0,0,0,0,0,0,0
12:12 AM,18,0,0,0,0,0,0,0,0
12:13 AM,15,0,0,0,0,0,0,0,0
12:14 AM,16,0,0,1,1,0,0,0,0
12:15 AM,15,0,0,1,1,0,0,0,0
12:16 AM,17,1,0,1,1,0,0,0,0
12:17 AM,15,0,0,0,0,0,0,0,0
12:18 AM,15,0,0,0,0,0,0,0,0
12:19 AM,15,2,0,0,0,0,0,0,0
12:20 AM,16,0,0,0,0,0,0,0,0
12:21 AM,13,0,0,0,0,0,0,0,0
12:22 AM,16,2,0,1,1,0,0,0,0
12:23 AM,14,0,0,1,2,0,0,0,0
12:24 AM,13,0,0,1,2,0,0,0,0
12:25 AM,14,1,0,1,1,0,0,0,0
12:26 AM,15,0,0,0,0,0,0,0,0
12:27 AM,12,0,0,0,0,0,0,0,0
12:28 AM,10,3,0,0,0,0,0,0,0
12:29 AM,14,0,0,0,0,0,0,0,0
12:30 AM,13,0,0,0,0,0,0,0,0
12:31 AM,13,1,0,0,0,0,0,0,0
12:32 AM,13,0,0,1,2,0,0,0,0
12:33 AM,12,0,0,0,0,0,0,0,0
12:34 AM,12,0,0,0,0,0,0,0,0
12:35 AM,12,0,0,0,0,0,0,0,0
12:36 AM,11,0,0,0,0,0,0,0,0
12:37 AM,12,1,0,0,0,0,0,0,0
12:38 AM,12,0,0,0,0,0,0,0,0
12:39 AM,14,3,0,0,0,0,0,0,0
12:40 AM,12,0,0,0,0,90,0,0,0
12:41 AM,10,2,0,0,0,0,0,0,0
12:42 AM,10,1,0,0,0,0,0,0,0
12:43 AM,13,0,0,0,0,0,0,0,0
12:44 AM,12,0,0,0,0,0,0,0,0
12:45 AM,10,1,0,0,0,0,0,0,0
12:46 AM,10,1,0,0,0,0,0,0,0
12:47 AM,11,0,0,0,0,0,0,0,0
12:48 AM,8,0,0,0,0,0,0,0,0
12:49 AM,10,0,0,0,0,0,0,0,0
12:50 AM,10,0,0,0,0,0,0,0,0
12:51 AM,10,1,0,0,0,0,0,0,0
12:52 AM,11,0,0,0,0,0,0,0,0
12:53 AM,8,0,0,0,0,0,0,0,0
12:54 AM,8,0,0,0,0,0,0,0,0
12:55 AM,10,1,0,0,0,0,0,0,0
12:56 AM,10,0,0,0,0,0,0,0,0
12:57 AM,8,0,0,0,0,0,0,0,0
12:58 AM,8,0,0,0,0,0,0,0,0
12:59 AM,10,0,0,0,0,0,0,0,0
1:00 AM,12,3,0,0,0,0,0,0,0
1:01 AM,14,1,0,0,0,0,0,0,0
1:02 AM,11,0,0,0,0,0,0,0,0
1:03 AM,11,0,0,0,0,0,0,0,0
1:04 AM,11,0,0,0,0,0,0,0,0
1:05 AM,11,0,0,0,0,0,0,0,0
1:06 AM,12,0,0,0,0,0,0,0,0
1:07 AM,12,0,0,0,0,0,0,0,0
1:08 AM,11,1,0,0,0,0,0,0,0
1:09 AM,11,0,0,0,0,0,0,0,0
1:10 AM,11,0,0,0,0,90,0,0,0
1:11 AM,10,0,0,0,0,0,0,0,0
1:12 AM,12,0,0,0,0,0,0,0,0
1:13 AM,8,0,0,0,0,0,0,0,0
1:14 AM,11,0,0,0,0,0,0,0,0
1:15 AM,10,0,0,0,0,0,0,0,0
1:16 AM,25,6,0,2,2,0,0,0,0
1:17 AM,18,2,0,1,2,0,0,0,0
1:18 AM,18,1,0,1,1,0,0,0,0
1:19 AM,17,0,0,0,0,0,0,0,0
1:20 AM,18,0,0,2,2,0,0,0,0
1:21 AM,18,0,0,1,1,0,0,0,0
1:22 AM,18,0,0,0,0,0,0,0,0
1:23 AM,18,0,0,0,0,0,0,0,0
1:24 AM,18,1,0,0,0,0,0,0,0
1:25 AM,19,0,0,1,1,0,0,0,0
1:26 AM,19,1,0,0,0,0,0,0,0
1:27 AM,18,0,0,1,2,0,0,0,0
1:28 AM,18,0,0,0,0,0,0,0,0
1:29 AM,18,1,0,1,1,0,0,0,0
1:30 AM,18,1,0,0,0,0,0,0,0
1:31 AM,16,1,0,0,0,0,0,0,0
1:32 AM,18,0,0,0,0,0,0,0,0
1:33 AM,16,0,0,0,0,0,0,0,0
1:34 AM,17,1,0,0,0,0,0,0,0
1:35 AM,18,0,0,0,0,0,0,0,0
1:36 AM,17,1,0,0,0,0,0,0,0
1:37 AM,16,0,0,0,0,0,0,0,0
1:38 AM,16,0,0,0,0,0,0,0,0
1:39 AM,18,2,0,0,0,0,0,0,0
1:40 AM,17,2,0,0,0,90,0,0,0
1:41 AM,18,0,0,0,0,0,0,0,0
1:42 AM,17,1,0,0,0,0,0,0,0
1:43 AM,17,0,0,0,0,0,0,0,0
1:44 AM,16,0,0,0,0,0,0,0,0
1:45 AM,17,0,0,0,0,0,0,0,0
1:46 AM,18,2,0,0,0,0,0,0,0
1:47 AM,19,2,0,0,0,0,0,0,0
1:48 AM,19,0,0,0,0,0,0,0,0
