Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views
10:14 AM,2,2,0,0,0,0,0,0,0
10:15 AM,4,1,0,2,2,0,0,0,0
10:16 AM,4,1,0,0,0,0,0,0,0
10:17 AM,3,1,0,0,0,180,0,0,0
10:18 AM,3,2,0,0,0,0,0,0,0
10:19 AM,6,2,0,0,0,0,0,0,0
10:20 AM,7,2,0,1,1,0,0,0,0
10:21 AM,8,0,0,1,1,0,0,0,0
10:22 AM,4,1,0,0,0,0,0,0,0
10:23 AM,5,1,0,0,0,0,0,0,0
10:24 AM,5,0,0,0,0,0,0,0,0
10:25 AM,6,4,0,1,2,0,0,0,0
10:26 AM,10,1,0,1,1,0,0,0,0
10:27 AM,9,1,0,0,0,0,0,0,0
10:28 AM,8,0,0,0,0,0,0,0,0
10:29 AM,9,1,0,4,7,0,0,0,0
10:30 AM,12,5,0,2,2,0,0,0,0
10:31 AM,13,0,0,0,0,0,0,0,0
10:32 AM,12,1,0,0,0,0,0,0,0
10:33 AM,12,0,0,2,5,0,0,0,0
10:34 AM,10,0,0,0,0,0,0,0,0
10:35 AM,14,2,0,2,2,0,0,0,0
10:36 AM,14,1,0,0,0,0,0,0,0
10:37 AM,13,1,0,0,0,0,0,0,0
10:38 AM,13,0,0,0,0,0,0,0,0
10:39 AM,13,0,0,0,0,0,0,0,0
10:40 AM,12,0,0,0,0,0,0,0,0
10:41 AM,12,0,0,0,0,0,0,0,0
10:42 AM,13,2,0,0,0,0,0,0,0
10:43 AM,14,1,0,0,0,0,0,0,0
10:44 AM,16,1,0,0,0,0,0,0,0
10:45 AM,13,0,0,0,0,0,0,0,0
10:46 AM,13,1,0,0,0,0,0,0,0
10:47 AM,14,0,0,0,0,0,0,0,0
10:48 AM,15,3,0,0,0,0,0,0,0
10:49 AM,18,1,0,0,0,0,0,0,0
10:50 AM,16,0,0,0,0,0,0,0,0
10:51 AM,16,0,0,0,0,0,0,0,0
10:52 AM,15,1,0,0,0,0,0,0,0
10:53 AM,17,0,0,1,1,0,0,0,0
10:54 AM,16,0,0,1,1,0,0,0,0
10:55 AM,17,2,0,0,0,0,0,0,0
10:56 AM,16,0,0,2,3,0,0,0,0
10:57 AM,16,0,0,1,2,0,0,0,0
10:58 AM,17,1,0,2,3,0,0,0,0
10:59 AM,17,0,0,1,1,0,0,0,0
11:00 AM,16,0,0,0,0,0,0,0,0
11:01 AM,15,2,0,0,0,0,0,0,0
11:02 AM,18,0,0,1,1,0,0,0,0
11:03 AM,17,1,0,0,0,0,0,0,0
11:04 AM,19,2,0,1,1,0,0,0,0
11:05 AM,18,1,0,1,1,0,0,0,0
11:06 AM,20,2,0,1,1,180,0,0,0
11:07 AM,18,4,0,0,0,0,0,0,0
11:08 AM,17,0,0,0,0,0,0,0,0
11:09 AM,16,2,0,0,0,0,0,0,0
11:10 AM,17,2,0,0,0,0,0,0,0
