Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views,Reactions Hype,Reactions Funny,Reactions Love,Reactions Whaaat?,Reactions Oh No!
7:59 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8:00 PM,1,3,0,3,4,0,0,0,0,0,0,0,0,0
8:01 PM,1,0,0,1,1,180,0,0,0,0,0,0,0,0
8:02 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:03 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:04 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:05 PM,1,0,0,2,2,0,0,0,0,0,0,0,0,0
8:06 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:07 PM,1,0,0,2,2,0,0,0,0,0,0,0,0,0
8:08 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8:09 PM,2,0,0,1,1,0,0,0,0,0,0,0,0,0
8:10 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:11 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:12 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:13 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:14 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:15 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:16 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:17 PM,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8:18 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:19 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:20 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:21 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:22 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:23 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:24 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:25 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:26 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8:27 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8:28 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:29 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:30 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:31 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:32 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:33 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:34 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:35 PM,2,1,0,1,1,0,0,0,0,0,0,0,0,0
8:36 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
8:37 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:38 PM,2,0,0,1,1,0,0,0,0,0,0,0,0,0
8:39 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:40 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:41 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8:42 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:43 PM,2,0,0,2,2,0,0,0,0,0,0,0,0,0
8:44 PM,2,0,0,1,1,0,0,0,0,0,0,0,0,0
8:45 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:46 PM,2,0,0,1,1,0,0,0,0,0,0,0,0,0
8:47 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:48 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:49 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8:50 PM,2,4,0,0,0,0,0,0,0,0,0,0,0,0
8:51 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:52 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:53 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:54 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
8:55 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:56 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:57 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:58 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8:59 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:00 PM,3,0,0,1,1,0,0,0,0,0,0,0,0,0
9:01 PM,3,0,0,1,4,0,0,0,0,0,0,0,0,0
9:02 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:03 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:04 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:05 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:06 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:07 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:08 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:09 PM,4,1,0,1,1,0,0,0,0,0,0,0,0,0
9:10 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9:11 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9:12 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9:13 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:14 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9:15 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
9:16 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:17 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:18 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9:19 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
9:20 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9:21 PM,4,1,0,1,1,0,0,0,0,0,0,0,0,0
9:22 PM,4,0,0,1,1,0,0,0,0,0,0,0,0,0
9:23 PM,4,1,0,1,3,0,0,0,0,0,0,0,0,0
9:24 PM,6,1,1,0,0,0,0,0,0,0,0,0,0,0
9:25 PM,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9:26 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9:27 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9:28 PM,5,10,0,2,3,0,0,0,0,0,0,0,0,0
9:29 PM,15,5,0,3,4,0,0,0,0,0,0,0,0,0
9:30 PM,10,0,0,4,5,0,0,0,0,0,0,0,0,0
9:31 PM,9,2,0,2,4,0,0,0,0,0,0,0,0,0
9:32 PM,10,2,0,1,2,0,0,0,0,0,0,0,0,0
9:33 PM,9,1,0,1,2,0,0,0,0,0,0,0,0,0
9:34 PM,8,0,0,1,3,0,0,0,0,0,0,0,0,0
9:35 PM,8,0,0,2,3,0,0,0,0,0,0,0,0,0
9:36 PM,8,0,0,2,3,0,0,0,0,0,0,0,0,0
9:37 PM,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9:38 PM,8,0,0,3,3,0,0,0,0,0,0,0,0,0
9:39 PM,9,2,0,3,4,0,0,0,0,0,0,0,0,0
9:40 PM,10,0,0,2,4,0,0,0,0,0,0,0,0,0
9:41 PM,10,0,0,2,2,0,0,0,0,0,0,0,0,0
9:42 PM,11,1,0,1,3,0,0,0,0,0,0,0,0,0
9:43 PM,10,0,0,2,3,0,0,0,0,0,0,0,0,0
9:44 PM,8,0,0,1,1,0,0,0,0,0,0,0,0,0
9:45 PM,9,1,0,2,3,0,0,0,0,0,0,0,0,0
9:46 PM,8,0,0,1,6,0,0,0,0,0,0,0,0,0
9:47 PM,15,7,0,4,5,0,0,0,0,0,0,0,0,0
9:48 PM,13,0,0,3,3,0,0,0,0,0,0,0,0,0
