Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views
10:30 AM,1,4,0,2,2,0,0,0,0
10:31 AM,2,1,0,1,1,0,0,0,0
10:32 AM,4,5,0,4,5,0,0,0,0
10:33 AM,5,1,0,2,3,180,0,0,0
10:34 AM,7,1,0,0,0,0,0,0,0
10:35 AM,8,1,0,0,0,0,0,0,0
10:36 AM,9,1,0,0,0,0,0,0,0
10:37 AM,9,1,0,0,0,0,0,0,0
10:38 AM,6,0,0,2,4,0,0,0,0
10:39 AM,5,0,0,3,5,0,0,0,0
10:40 AM,4,2,0,2,4,0,0,0,0
10:41 AM,6,1,0,4,5,0,0,0,0
10:42 AM,5,3,0,1,2,0,0,0,0
10:43 AM,8,0,0,1,1,0,0,0,0
10:44 AM,9,1,0,1,3,0,0,0,0
10:45 AM,9,0,0,1,1,0,0,0,0
10:46 AM,6,0,0,1,1,0,0,0,0
10:47 AM,9,2,0,1,1,0,0,0,0
10:48 AM,9,0,0,1,1,0,0,0,0
10:49 AM,9,1,0,0,0,0,0,0,0
10:50 AM,6,0,0,0,0,0,0,0,0
10:51 AM,10,1,0,1,1,0,0,0,0
10:52 AM,12,1,0,0,0,0,0,0,0
10:53 AM,11,0,0,0,0,0,0,0,0
10:54 AM,11,0,0,1,1,0,0,0,0
10:55 AM,11,2,0,0,0,0,0,0,0
10:56 AM,15,2,0,0,0,0,0,0,0
10:57 AM,16,2,0,1,1,0,0,0,0
10:58 AM,15,2,0,0,0,0,0,0,0
10:59 AM,18,0,0,1,1,0,0,0,0
11:00 AM,15,1,0,1,2,0,0,0,0
11:01 AM,16,0,0,0,0,0,0,0,0
11:02 AM,14,0,0,0,0,0,0,0,0
11:03 AM,15,1,0,0,0,0,0,0,0
11:04 AM,14,1,0,0,0,0,0,0,0
11:05 AM,14,0,0,1,5,0,0,0,0
11:06 AM,14,0,0,0,0,0,0,0,0
11:07 AM,14,2,0,0,0,0,0,0,0
11:08 AM,15,1,0,0,0,0,0,0,0
11:09 AM,15,0,0,0,0,0,0,0,0
11:10 AM,14,0,0,0,0,0,0,0,0
11:11 AM,13,0,0,0,0,0,0,0,0
11:12 AM,13,2,0,0,0,0,0,0,0
11:13 AM,14,2,0,0,0,0,0,0,0
11:14 AM,14,1,0,0,0,0,0,0,0
11:15 AM,14,0,0,0,0,0,0,0,0
11:16 AM,15,1,0,0,0,0,0,0,0
11:17 AM,14,0,0,0,0,0,0,0,0
11:18 AM,13,0,0,0,0,0,0,0,0
11:19 AM,13,0,0,0,0,0,0,0,0
11:20 AM,12,0,0,1,1,0,0,0,0
11:21 AM,12,0,0,0,0,0,0,0,0
11:22 AM,11,0,0,0,0,0,0,0,0
11:23 AM,12,1,0,1,1,0,0,0,0
11:24 AM,13,1,0,0,0,0,0,0,0
11:25 AM,13,0,0,0,0,0,0,0,0
11:26 AM,12,1,0,0,0,0,0,0,0
11:27 AM,13,0,0,1,2,0,0,0,0
11:28 AM,13,0,0,1,1,0,0,0,0
11:29 AM,12,0,0,0,0,0,0,0,0
11:30 AM,12,0,0,0,0,0,0,0,0
11:31 AM,10,2,0,0,0,0,0,0,0
11:32 AM,13,1,0,2,3,0,0,0,0
11:33 AM,12,0,0,1,1,0,0,0,0
11:34 AM,12,0,0,0,0,0,0,0,0
11:35 AM,12,0,0,1,2,0,0,0,0
11:36 AM,12,0,0,0,0,0,0,0,0
11:37 AM,14,2,0,2,3,0,0,0,0
11:38 AM,13,1,0,0,0,0,0,0,0
11:39 AM,13,0,0,0,0,0,0,0,0
11:40 AM,14,2,0,0,0,0,0,0,0
11:41 AM,14,2,0,0,0,0,0,0,0
11:42 AM,46,25,0,6,6,0,0,0,0
11:43 AM,41,4,0,2,7,0,0,0,0
11:44 AM,41,2,0,2,3,0,0,0,0
11:45 AM,40,2,0,1,1,0,0,0,0
11:46 AM,40,1,0,2,2,0,0,0,0
11:47 AM,37,0,0,4,5,0,0,0,0
11:48 AM,37,0,0,3,4,0,0,0,0
11:49 AM,37,0,0,3,4,0,0,0,0
11:50 AM,37,1,0,5,7,0,0,0,0
11:51 AM,42,0,0,1,1,0,0,0,0
11:52 AM,37,1,0,1,4,0,0,0,0
11:53 AM,38,0,0,0,0,0,0,0,0
11:54 AM,40,0,0,3,3,0,0,0,0
11:55 AM,39,0,0,1,1,0,0,0,0
11:56 AM,38,0,0,3,3,0,0,0,0
11:57 AM,39,0,0,2,3,0,0,0,0
11:58 AM,39,0,0,3,3,0,0,0,0
11:59 AM,38,0,0,2,2,0,0,0,0
12:00 PM,38,0,0,3,5,0,0,0,0
12:01 PM,37,1,0,3,3,90,0,0,0
12:02 PM,39,3,0,2,3,0,0,0,0
12:03 PM,40,1,0,4,4,0,0,0,0
12:04 PM,39,0,0,2,2,0,0,0,0
12:05 PM,36,0,0,1,1,0,0,0,0
12:06 PM,36,0,0,2,2,0,0,0,0
12:07 PM,32,0,0,3,5,0,0,0,0
12:08 PM,32,0,0,2,2,0,0,0,0
12:09 PM,32,0,0,3,7,0,0,0,0
12:10 PM,33,0,0,6,12,0,0,0,0
12:11 PM,33,1,0,6,9,0,0,0,0
12:12 PM,34,2,0,4,6,0,0,0,0
12:13 PM,35,0,0,3,6,0,0,0,0
12:14 PM,34,0,0,4,5,0,0,0,0
12:15 PM,34,1,0,2,3,0,0,0,0
12:16 PM,33,1,0,1,1,0,0,0,0
12:17 PM,34,1,0,0,0,0,0,0,0
12:18 PM,36,2,0,3,5,0,0,0,0
12:19 PM,35,3,0,1,1,0,0,0,0
12:20 PM,35,1,0,1,1,0,0,0,0
12:21 PM,37,2,0,0,0,0,0,0,0
12:22 PM,35,1,0,0,0,0,0,0,0
12:23 PM,38,1,1,1,1,0,0,0,0
12:24 PM,36,1,0,1,1,0,0,0,0
12:25 PM,35,0,0,1,1,0,0,0,0
12:26 PM,34,1,0,0,0,0,0,0,0
12:27 PM,35,0,0,0,0,0,0,0,0
12:28 PM,35,0,0,0,0,0,0,0,0
12:29 PM,34,2,0,0,0,0,0,0,0
12:30 PM,36,1,0,2,3,0,0,0,0
12:31 PM,33,0,0,1,1,90,0,0,0
12:32 PM,37,3,0,1,1,0,0,0,0
12:33 PM,38,0,0,1,1,0,0,0,0
12:34 PM,36,1,0,1,2,0,0,0,0
12:35 PM,36,2,0,2,2,0,0,0,0
12:36 PM,37,2,0,1,1,0,0,0,0
12:37 PM,37,0,0,2,2,0,0,0,0
12:38 PM,37,2,0,0,0,0,0,0,0
12:39 PM,37,1,0,0,0,0,0,0,0
12:40 PM,34,1,0,1,1,0,0,0,0
12:41 PM,37,1,0,0,0,0,0,0,0
12:42 PM,36,0,0,3,3,0,0,0,0
12:43 PM,36,0,0,2,4,0,0,0,0
12:44 PM,36,0,0,3,3,0,0,0,0
12:45 PM,37,0,0,0,0,0,0,0,0
12:46 PM,37,0,0,1,1,0,0,0,0
12:47 PM,36,1,0,0,0,0,0,0,0
12:48 PM,37,1,0,0,0,0,0,0,0
12:49 PM,35,1,0,1,1,0,0,0,0
12:50 PM,34,0,0,0,0,0,0,0,0
12:51 PM,34,0,0,1,1,0,0,0,0
12:52 PM,32,1,0,1,2,0,0,0,0
12:53 PM,35,1,0,0,0,0,0,0,0
12:54 PM,36,0,0,1,3,0,0,0,0
12:55 PM,35,1,0,1,1,0,0,0,0
12:56 PM,35,1,0,0,0,0,0,0,0
12:57 PM,35,0,0,0,0,0,0,0,0
12:58 PM,35,1,0,0,0,0,0,0,0
