Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views
2:38 PM,0,0,0,0,0,0,0,0,0
2:39 PM,2,4,0,3,6,0,0,0,0
2:40 PM,5,0,0,2,3,0,0,0,0
2:41 PM,5,1,0,1,1,0,0,0,0
2:42 PM,6,0,0,1,1,0,0,0,0
2:43 PM,7,0,0,1,1,0,0,0,0
2:44 PM,8,4,0,2,6,0,0,0,0
2:45 PM,11,0,0,3,4,0,0,0,0
2:46 PM,10,0,0,1,2,0,0,0,0
2:47 PM,10,2,0,1,1,0,0,0,0
2:48 PM,11,0,0,1,1,0,0,0,0
2:49 PM,10,1,0,1,1,0,0,0,0
2:50 PM,11,0,0,2,2,0,0,0,0
2:51 PM,8,2,0,1,1,0,0,0,0
2:52 PM,11,2,0,1,1,0,0,0,0
2:53 PM,13,1,0,1,2,0,0,0,0
2:54 PM,12,2,0,2,3,0,0,0,0
2:55 PM,10,0,0,0,0,0,0,0,0
2:56 PM,12,0,0,0,0,0,0,0,0
2:57 PM,12,0,0,1,2,0,0,0,0
2:58 PM,13,1,0,2,2,0,0,0,0
2:59 PM,13,4,0,1,3,0,0,0,0
3:00 PM,11,1,0,2,4,0,0,0,0
3:01 PM,13,0,0,3,3,0,0,0,0
3:02 PM,11,2,0,3,6,0,0,0,0
3:03 PM,12,1,0,2,4,0,0,0,0
3:04 PM,17,2,0,2,3,0,0,0,0
3:05 PM,17,2,0,0,0,0,0,0,0
3:06 PM,17,1,0,4,5,0,0,0,0
3:07 PM,15,1,0,2,2,0,0,0,0
3:08 PM,15,0,0,1,1,0,0,0,0
3:09 PM,12,4,0,0,0,0,0,0,0
3:10 PM,13,0,0,2,3,90,0,0,0
3:11 PM,11,1,0,0,0,0,0,0,0
3:12 PM,12,3,0,0,0,0,0,0,0
3:13 PM,12,0,0,1,1,0,0,0,0
3:14 PM,14,0,0,1,1,0,0,0,0
3:15 PM,15,4,0,0,0,0,0,0,0
3:16 PM,17,1,0,0,0,0,0,0,0
3:17 PM,19,0,0,0,0,0,0,0,0
3:18 PM,17,1,0,0,0,0,0,0,0
3:19 PM,11,3,0,1,2,0,0,0,0
3:20 PM,12,1,0,0,0,0,0,0,0
3:21 PM,21,4,0,3,5,0,0,0,0
3:22 PM,20,1,0,0,0,0,0,0,0
3:23 PM,18,0,0,1,2,0,0,0,0
3:24 PM,15,1,0,3,3,0,0,0,0
3:25 PM,17,0,0,2,2,0,0,0,0
3:26 PM,17,2,0,0,0,0,0,0,0
3:27 PM,14,1,0,1,1,0,0,0,0
3:28 PM,15,3,0,3,5,0,0,0,0
3:29 PM,15,1,0,4,5,0,0,0,0
3:30 PM,17,0,0,5,10,0,0,0,0
3:31 PM,19,1,0,4,6,0,0,0,0
3:32 PM,15,2,0,4,4,0,0,0,0
3:33 PM,14,1,0,4,5,0,0,0,0
3:34 PM,17,0,0,3,6,0,0,0,0
3:35 PM,17,0,0,2,3,0,0,0,0
3:36 PM,18,1,0,2,2,0,0,0,0
3:37 PM,15,1,0,0,0,0,0,0,0
3:38 PM,17,0,0,1,1,0,0,0,0
3:39 PM,15,0,0,1,1,0,0,0,0
3:40 PM,15,0,0,0,0,90,0,0,0
3:41 PM,10,0,0,2,2,0,0,0,0
3:42 PM,11,0,0,3,6,0,0,0,0
3:43 PM,11,0,0,0,0,0,0,0,0
3:44 PM,14,2,0,2,2,0,0,0,0
3:45 PM,15,0,0,2,2,0,0,0,0
3:46 PM,13,0,0,2,2,0,0,0,0
3:47 PM,13,0,0,4,4,0,0,0,0
3:48 PM,17,3,0,1,1,0,0,0,0
3:49 PM,20,1,0,1,2,0,0,0,0
3:50 PM,18,1,0,1,1,0,0,0,0
3:51 PM,16,3,1,2,2,0,0,0,0
3:52 PM,21,0,0,0,0,0,0,0,0
3:53 PM,17,2,0,0,0,0,0,0,0
3:54 PM,19,1,1,0,0,0,0,0,0
3:55 PM,19,2,0,1,3,0,0,0,0
3:56 PM,19,2,0,0,0,0,0,0,0
3:57 PM,18,0,0,0,0,0,0,0,0
3:58 PM,17,1,0,0,0,0,0,0,0
3:59 PM,18,1,0,3,6,0,0,0,0
4:00 PM,18,1,0,2,2,0,0,0,0
4:01 PM,18,0,0,2,2,0,0,0,0
4:02 PM,18,0,0,2,3,0,0,0,0
4:03 PM,18,0,0,0,0,0,0,0,0
4:04 PM,19,0,0,1,1,0,0,0,0
4:05 PM,18,0,0,3,4,0,0,0,0
4:06 PM,19,0,0,2,4,0,0,0,0
4:07 PM,21,1,0,0,0,0,0,0,0
4:08 PM,18,0,0,2,3,0,0,0,0
4:09 PM,17,1,0,1,1,0,0,0,0
4:10 PM,18,0,0,1,2,90,0,0,0
4:11 PM,15,1,0,0,0,0,0,0,0
4:12 PM,15,2,0,2,2,0,0,0,0
4:13 PM,21,1,0,1,1,0,0,0,0
4:14 PM,19,0,0,3,5,0,0,0,0
4:15 PM,20,1,0,1,2,0,0,0,0
4:16 PM,19,0,0,1,2,0,0,0,0
4:17 PM,19,1,0,0,0,0,0,0,0
4:18 PM,21,1,0,2,3,0,0,0,0
4:19 PM,19,0,0,1,2,0,0,0,0
4:20 PM,19,0,0,2,2,0,0,0,0
4:21 PM,19,0,0,0,0,0,0,0,0
4:22 PM,19,1,0,0,0,0,0,0,0
4:23 PM,19,1,0,0,0,0,0,0,0
4:24 PM,20,2,0,0,0,0,0,0,0
4:25 PM,19,0,0,0,0,0,0,0,0
4:26 PM,18,1,0,0,0,0,0,0,0
4:27 PM,21,2,0,0,0,0,0,0,0
4:28 PM,21,0,0,0,0,0,0,0,0
4:29 PM,18,0,0,1,1,0,0,0,0
4:30 PM,18,1,0,0,0,0,0,0,0
4:31 PM,19,0,0,0,0,0,0,0,0
4:32 PM,15,4,0,0,0,0,0,0,0
4:33 PM,19,0,0,2,6,0,0,0,0
4:34 PM,19,0,0,3,6,0,0,0,0
4:35 PM,18,0,0,0,0,0,0,0,0
4:36 PM,18,3,0,0,0,0,0,0,0
4:37 PM,19,0,0,1,1,0,0,0,0
4:38 PM,18,0,0,1,1,0,0,0,0
4:39 PM,18,0,0,2,2,0,0,0,0
4:40 PM,19,3,0,1,4,90,0,0,0
4:41 PM,15,0,0,0,0,0,0,0,0
4:42 PM,14,0,0,1,1,0,0,0,0
4:43 PM,21,1,0,0,0,0,0,0,0
4:44 PM,19,1,0,2,3,0,0,0,0
4:45 PM,20,0,0,3,7,0,0,0,0
4:46 PM,20,1,0,3,4,0,0,0,0
4:47 PM,19,1,0,0,0,0,0,0,0
4:48 PM,20,1,0,0,0,0,0,0,0
4:49 PM,20,0,0,1,2,0,0,0,0
4:50 PM,20,0,0,1,2,0,0,0,0
4:51 PM,23,4,0,2,7,0,0,0,0
4:52 PM,23,2,0,2,6,0,0,0,0
4:53 PM,21,0,0,2,3,0,0,0,0
4:54 PM,21,0,0,2,4,0,0,0,0
4:55 PM,22,1,0,1,4,0,0,0,0
4:56 PM,23,0,0,1,4,0,0,0,0
4:57 PM,23,1,0,4,6,0,0,0,0
4:58 PM,24,0,0,3,6,0,0,0,0
4:59 PM,24,0,0,3,5,0,0,0,0
5:00 PM,25,2,0,1,1,0,0,0,0
5:01 PM,26,1,0,3,7,0,0,0,0
5:02 PM,25,1,0,3,4,0,0,0,0
5:03 PM,25,1,0,1,3,0,0,0,0
5:04 PM,26,0,0,3,4,0,0,0,0
5:05 PM,25,0,0,3,5,0,0,0,0
5:06 PM,25,1,0,1,3,0,0,0,0
5:07 PM,25,1,0,2,2,0,0,0,0
5:08 PM,24,0,0,1,3,0,0,0,0
5:09 PM,24,0,0,2,3,0,0,0,0
5:10 PM,25,0,0,2,3,90,0,0,0
5:11 PM,21,0,0,2,2,0,0,0,0
5:12 PM,18,2,0,1,3,0,0,0,0
5:13 PM,20,1,0,2,5,0,0,0,0
5:14 PM,27,2,0,3,6,0,0,0,0
5:15 PM,27,1,0,4,9,0,0,0,0
5:16 PM,26,0,0,4,5,0,0,0,0
5:17 PM,26,0,0,3,7,0,0,0,0
5:18 PM,27,5,0,1,1,0,0,0,0
5:19 PM,29,1,0,1,4,0,0,0,0
5:20 PM,27,0,0,1,2,0,0,0,0
5:21 PM,26,1,0,1,2,0,0,0,0
5:22 PM,27,0,1,3,3,0,0,0,0
5:23 PM,25,14,0,3,7,0,0,0,0
5:24 PM,87,2,0,6,12,0,0,0,0
5:25 PM,45,2,0,4,5,0,0,0,0
5:26 PM,42,0,0,4,8,0,0,0,0
5:27 PM,44,3,0,6,10,0,0,0,0
5:28 PM,41,0,0,1,1,0,0,0,0
5:29 PM,40,0,0,1,1,0,0,0,0
5:30 PM,41,2,1,0,0,0,0,0,0
5:31 PM,41,3,0,0,0,0,0,0,0
5:32 PM,42,2,0,0,0,0,0,0,0
5:33 PM,41,0,0,0,0,0,0,0,0
5:34 PM,39,0,0,0,0,0,0,0,0
5:35 PM,41,2,0,0,0,0,0,0,0
5:36 PM,43,5,0,1,1,0,0,0,0
5:37 PM,46,2,0,0,0,0,0,0,0
5:38 PM,46,2,0,0,0,0,0,0,0
5:39 PM,42,1,0,1,1,0,0,0,0
5:40 PM,45,1,0,0,0,90,0,0,0
5:41 PM,37,0,0,0,0,0,0,0,0
5:42 PM,35,0,0,1,1,0,0,0,0
5:43 PM,32,1,0,0,0,0,0,0,0
5:44 PM,40,0,0,2,3,0,0,0,0
5:45 PM,38,1,0,1,1,0,0,0,0
5:46 PM,38,0,0,2,3,0,0,0,0
5:47 PM,38,0,0,0,0,0,0,0,0
5:48 PM,38,0,0,0,0,0,0,0,0
5:49 PM,37,1,1,0,0,0,0,0,0
5:50 PM,39,1,0,1,1,0,0,0,0
5:51 PM,40,3,0,0,0,0,0,0,0
5:52 PM,41,2,0,0,0,0,0,0,0
5:53 PM,41,1,0,0,0,0,0,0,0
5:54 PM,39,2,0,1,1,0,0,0,0
5:55 PM,39,0,0,4,4,0,0,0,0
