Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views,Reactions Hype,Reactions Funny,Reactions Love,Reactions Whaaat?,Reactions Oh No!
1:08 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1:09 AM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1:10 AM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1:11 AM,4,2,0,3,4,0,0,0,0,0,0,0,0,0
1:12 AM,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1:13 AM,4,1,0,1,1,0,0,0,0,0,0,0,0,0
1:14 AM,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1:15 AM,6,1,0,1,3,0,0,0,0,0,0,0,0,0
1:16 AM,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1:17 AM,6,2,0,1,1,0,0,0,0,0,0,0,0,0
1:18 AM,6,4,1,4,5,0,0,0,0,0,0,0,0,0
1:19 AM,8,0,0,1,1,0,0,0,0,0,0,0,0,0
1:20 AM,9,0,0,3,3,0,0,0,0,0,0,0,0,0
1:21 AM,9,0,0,1,1,0,0,0,0,0,0,0,0,0
1:22 AM,9,0,0,3,5,0,0,0,0,0,0,0,0,0
1:23 AM,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1:24 AM,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1:25 AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1:26 AM,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1:27 AM,7,0,0,1,1,0,0,0,0,0,0,0,0,0
1:28 AM,8,0,0,1,1,0,0,0,0,0,0,0,0,0
1:29 AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1:30 AM,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1:31 AM,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1:32 AM,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1:33 AM,9,0,0,1,1,0,0,0,0,0,0,0,0,0
1:34 AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1:35 AM,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1:36 AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1:37 AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1:38 AM,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1:39 AM,9,0,0,1,1,0,0,0,0,0,0,0,0,0
1:40 AM,9,0,0,0,0,90,0,0,0,0,0,0,0,0
1:41 AM,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1:42 AM,8,1,0,0,0,0,0,0,0,0,0,0,0,0
