Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views,Reactions Hype,Reactions Funny,Reactions Love,Reactions Whaaat?,Reactions Oh No!
7:07 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7:08 PM,1,1,0,2,2,0,0,0,0,0,0,0,0,0
7:09 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7:10 PM,3,1,0,1,3,0,0,0,0,0,0,0,0,0
7:11 PM,2,0,0,1,2,0,0,0,0,0,0,0,0,0
7:12 PM,2,0,0,1,1,0,0,0,0,0,0,0,0,0
7:13 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:14 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:15 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:16 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:17 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7:22 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
7:23 PM,4,1,0,0,0,0,0,0,0,0,0,0,0,0
7:24 PM,4,1,0,0,0,0,0,0,0,0,0,0,0,0
7:25 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7:26 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
7:27 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7:28 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7:29 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0
7:30 PM,4,1,0,0,0,0,0,0,0,0,0,0,0,0
7:31 PM,4,1,0,1,3,0,0,0,0,0,0,0,0,0
7:32 PM,5,1,1,1,3,0,0,0,0,0,0,0,0,0
